filename	species	rank1	c1	rank2	c2	rank3	c3	rank4	c4	rank5	c5
3731346_72d08b252e60ff2fbb6671baf7004d7428bf8286.jpg	Orobanche rapum-genistae	Orobanche caryophyllacea	0.3197	Orobanche rapum-genistae	0.30263	Orobanche elatior	0.05079	Orobanche minor	0.03615	Orobanche teucrii	0.02836
8347243_f66100e17967101297d280fcaec417ff0b3611ea.jpg	Trifolium ornithopodioides	Trifolium ornithopodioides	0.42121	Trifolium subterraneum	0.00208	Trifolium nigrescens	0.00081	Trifolium glomeratum	0.00069	Trifolium suffocatum	0.0006
3189157_26fc2c2305256b358a88f55a4f1029aec4d4948e.jpg	Epilobium parviflorum	Epilobium parviflorum	0.29331	Epilobium hirsutum	0.13722	Epilobium ciliatum	0.11775	Epilobium montanum	0.11509	Epilobium palustre	0.04073
2702266_87616494f24e1d526f438139e9a676dc265a1c82.jpg	Sparganium emersum	Sparganium emersum	0.72118	Sparganium erectum	0.08208	Sparganium americanum	0.04889	Sparganium angustifolium	0.00703	Sparganium androcladum	0.00333
3172104_8a209c05a24d81bda32eed9767a53f2fa5fd75a5.jpg	Veronica peregrina	Veronica peregrina	0.49406	Veronica serpyllifolia	0.08369	Veronica verna	0.05005	Lysimachia minima	0.04628	Veronica fruticans	0.03101
2951984_ff3fbb1983ab4e738b083ce753a42eefc17940b1.jpg	Ulex europaeus	Genista hispanica	0.77527	Genista tinctoria	0.0366	Genista germanica	0.01791	Genista monspessulana	0.00623	Genista pilosa	0.00448
2703766_41a67471726d2b843647dbc8e3a25e1b3c3b0a79.jpg	Bromus ramosus	Bromus ramosus	0.53007	Achnatherum paradoxum	0.06343	Bromus pubescens	0.0192	Milium effusum	0.01047	Brachypodium sylvaticum	0.00762
2778509_1d05fb49ef3598317271413de8120dddf6639ead.jpg	Asphodelus aestivus	Asphodelus albus	0.30831	Asphodelus ramosus	0.20961	Asphodelus fistulosus	0.17952	Asphodelus macrocarpus	0.09082	Asphodelus aestivus	0.00622
3752882_3e95ef6c6e5e2b4c9ecc628f88d15c349e4e3c46.jpg	Saxifraga spathularis	Saxifraga umbrosa	0.35778	Saxifraga cuneifolia	0.24412	Saxifraga spathularis	0.0864	Saxifraga hirsuta	0.02579	Saxifraga × urbium	0.00292
3085622_92c41e696ca5c2eec4f5297796666e40353fbf74.jpg	Petrorhagia nanteuilii	Petrorhagia prolifera	0.57551	Petrorhagia nanteuilii	0.17122	Petrorhagia dubia	0.04839	Aphyllanthes monspeliensis	0.01169	Dianthus pyrenaicus	0.00139
6437976_d7bad1ea99227b150007b8da78b7ce4d7648ba64.jpg	Cistus ladanifer	Salix lasiolepis	0.12534	Tamarix africana	0.04434	Artemisia californica	0.03662	Homonoia riparia	0.03002	Salix exigua	0.02735
2977281_355d23c6e368d62e6187b85e174439ec89ec425d.jpg	Ononis pubescens	Ononis natrix	0.41012	Ononis pubescens	0.27084	Ononis viscosa	0.20889	Ononis ornithopodioides	0.00109
2772020_26f704a00d83a1314ac4e6efc3e01dad9580ee41.jpg	Muscari neglectum	Muscari armeniacum	0.41279	Muscari botryoides	0.27673	Muscari neglectum	0.22256
2888762_ea1e9eb76bd805e58c149304a97a916199ea4392.jpg	Valeriana dioica	Valeriana dioica	0.67431	Valeriana montana	0.03335	Valeriana tuberosa	0.03037	Valeriana officinalis	0.02854	Valeriana saxatilis	0.00643
2926902_b95dc707beebf74e93603e51a8c6b99bba7640ac.jpg	Teucrium fruticans	Cotoneaster franchetii	0.92303	Cotoneaster pannosus	0.0101	Cotoneaster dielsianus	0.00434	Cotoneaster sternianus	0.00284	Cotoneaster integerrimus	0.00226
3890777_d4f255ca16d152c7461a4140e7812674f1afc6c7.jpg	Lavandula viridis	Lavandula viridis	0.75238	Lavandula stoechas	0.04719	Lavandula dentata	0.01231	Lavandula pedunculata	0.00566	Lavandula latifolia	0.00248
2753146_523d6a1c2e812a5fe8b5b9c454c0234dafba3ac2.jpg	Lilium martagon	Lilium martagon	0.85359	Lilium kelloggii	0.01474	Lilium pomponium	0.00808
3033339_7a2e623ca05ee4dbb1d53f91750b6bc9a34728d1.jpg	Ranunculus repens	Ranunculus repens	0.73652	Ranunculus sardous	0.02329	Ranunculus hispidus	0.0209	Levisticum officinale	0.0171	Ranunculus bulbosus	0.01068
2888722_1dcfe63550ae3afe7089501d1fb4a2829c2d73cd.jpg	Sambucus ebulus	Sambucus ebulus	0.94378	Sorbus americana	0.00101
2874199_536131f69c68c551856c5af11d6947b84992e1d3.jpg	Passiflora caerulea	Passiflora caerulea	0.92048	Passiflora foetida	0.00821	Passiflora morifolia	0.00113	Passiflora edulis	0.00109	Passiflora amethystina	0.00105
3094910_0facb9fab797da231b216e002f5810e3e95d3d7a.jpg	Onopordum illyricum	Onopordum illyricum	0.53702	Onopordum tauricum	0.18415	Onopordum acanthium	0.05624	Onopordum macracanthum	0.02929	Onopordum platylepis	0.02307
2889934_35fe15de1549f693d3e284657b9cca63aef6ac1b.jpg	Tropaeolum majus	Tropaeolum majus	0.70612	Tropaeolum minus	0.17885	Centella asiatica	0.00286	Tropaeolum peltophorum	0.00113	Hydrocotyle verticillata	0.00106
2857922_ce7868dd658c465bbbf418e831078c50a1bc9688.jpg	Allium guttatum	Allium guttatum	0.28774	Astrantia minor	0.11192	Allium paniculatum	0.08225	Allium cepa	0.07555	Allium ericetorum	0.02777
5376846_94bbac2cd21f0e5f6495b2b462ca2d21383f1c88.jpg	Lepidium heterophyllum	Lepidium campestre	0.44912	Lepidium hirtum	0.06088	Thlaspi arvense	0.00247	Lepidium draba	0.0018	Lepidium virginicum	0.00162
5392252_97c19e4dfefbc7a514c94ea5e2897b827e8380f0.jpg	Cichorium intybus	Cichorium intybus	0.56175	Cichorium endivia	0.31057	Cicerbita plumieri	0.00466	Cichorium pumilum	0.00294	Lactuca perennis	0.00241
6443709_59cb63fa355211214a853b117bc22c6df715f4c5.jpg	Tragopogon dubius	Tragopogon pratensis	0.55725	Scorzonera humilis	0.07911	Tragopogon dubius	0.04936	Pseudopodospermum hispanicum	0.02627	Taraxacum palustre	0.01089
3063016_b3719d15a6244c11692caafac59d45ecc3827d18.jpg	Mercurialis perennis	Mercurialis perennis	0.85936	Impatiens parviflora	0.05841	Impatiens balsamina	0.00153	Mercurialis annua	0.00148
2714938_e81eeb877fa0b32eb771113a6d514fbd94b2697a.jpg	Cyperus capitatus	Cyperus capitatus	0.57522	Cyperus melanospermus	0.01115	Cyperus seslerioides	0.00593	Cyperus fuscus	0.0048	Cyperus aromaticus	0.00383
5361909_86108478f2e9c3c1065680df4886c562b237df71.jpg	Ficus carica	Ficus carica	0.04276	Alcea rosea	0.00798	Malva olbia	0.00739	Malva thuringiaca	0.00632	Malva phoenicea	0.0036
9206251_e8acac92d89d329ae51ee5d8d0fd353a02c973b7.jpg	Helianthus annuus	Helianthus annuus	0.85603	Helianthus giganteus	0.04794	Helianthus petiolaris	0.03071	Helianthus tuberosus	0.00525	Helianthus × laetiflorus	0.0034
3169708_8e8b7790e6fa5c418ff2a9f2499b5650d72ce413.jpg	Vinca major	Vinca major	0.87452	Vinca minor	0.02293	Vinca difformis	0.01152	Vinca herbacea	0.0015
2888778_84e561f03198ecfe46ac4278701e8bd0fe2d77e1.jpg	Valerianella locusta	Valerianella locusta	0.48065	Valerianella eriocarpa	0.00559
3172116_6f66f7627d39e7ec8c21a7bbb09e3fb99d935ad7.jpg	Veronica verna	Veronica arvensis	0.1706	Veronica verna	0.16814	Veronica peregrina	0.00439	Veronica dillenii	0.00345	Veronica agrestis	0.00174
8114833_f6983f35bc1245d2f28c46b2fc190bff572c4d33.jpg	Anarrhinum bellidifolium	Anarrhinum bellidifolium	0.85841	Anarrhinum laxiflorum	0.00278	Oligomeris linifolia	0.00155	Verbena halei	0.00152	Linaria arvensis	0.00142
7966304_e9fc86f127f41c602d8ba8f2667a50cb728749e4.jpg	Ranunculus paludosus	Ranunculus paludosus	0.90839	Ranunculus monspeliacus	0.01972	Ranunculus sardous	0.01381	Ranunculus montanus	0.00923	Ranunculus gramineus	0.00636
7875580_afdc3c105129d16ef2ecf367272c3ae651060452.jpg	Polygala microphylla	Polygala microphylla	0.43056	Polygala vulgaris	0.00078
2855519_d5c61253d0f055025f3bb0ad2a0af9a1ddc94350.jpg	Nothoscordum gracile	Allium sativum	0.1675	Cynodon dactylon	0.05115	Cyperus rotundus	0.05033	Stenotaphrum secundatum	0.0496	Nothoscordum gracile	0.02597
7848321_ab5ecaa19c46c4da411dab0ce621dae317c50996.jpg	Linaria triornithophora	Linaria triornithophora	0.90057	Linaria alpina	0.01022	Linaria pelisseriana	0.00407	Linaria amethystea	0.00231	Linaria verticillata	0.00215
5290242_d6e7ed63e78f5aacb994549b91ae58483674533e.jpg	Gaudinia fragilis	Gaudinia fragilis	0.16888	Brachypodium pinnatum	0.10402	Anthoxanthum odoratum	0.05532	Helictochloa pratensis	0.03614	Brachypodium phoenicoides	0.03227
5356441_d7416e3469c272a594b86af2b736c28ad2471df8.jpg	Lathyrus ochrus	Lathyrus ochrus	0.95442	Lathyrus aphaca	0.01146	Lathyrus oleraceus	0.00321
7267702_d07225eaa0a800f0a377a3f064580154149a06a7.jpg	Silene littorea	Silene ramosissima	0.96016	Silene nicaeensis	0.00314	Silene mutabilis	0.00113
5392174_d66b603b8e85fe7114adc81c2d79373d7df06682.jpg	Bidens frondosa	Bidens frondosa	0.64489	Bidens tripartita	0.10356	Bidens bipinnata	0.02227	Bidens vulgata	0.01764	Bidens pilosa	0.0083
7445043_fda4c776d9761c69b5c00905860a95e6e5061c94.jpg	Cynomorium coccineum	Cynomorium coccineum	0.90454	Orobanche foetida	0.00381	Lathyrus pseudocicera	0.0013
5358256_06bdec2d4b6f21358103e4a943dd99293f1979a1.jpg	Ornithopus perpusillus	Ornithopus perpusillus	0.87704	Ornithopus sativus	0.01196	Ornithopus compressus	0.01074	Polemonium caeruleum	0.00356	Anthyllis montana	0.00223
5362008_581e3e10b06d2ad30c099bc2153cfd11386abc30.jpg	Sedum album	Sedum album	0.3536	Sedum anglicum	0.01231	Sedum hirsutum	0.002	Sedum monregalense	0.00171	Sedum stefco	0.00169
5356361_bdde1941f6c30fdfe15455b0a7f144b19079d3b2.jpg	Lathyrus annuus	Lathyrus hirsutus	0.08181	Lathyrus sylvestris	0.06201	Lathyrus annuus	0.04235	Lathyrus cicera	0.03273	Lathyrus ochrus	0.03271
3105508_80c228741c68ff2e508013d5bbd0d150c32a5a92.jpg	Andryala integrifolia	Andryala integrifolia	0.81856	Urospermum dalechampii	0.004	Crepis foetida	0.00313	Crepis albida	0.00248	Lactuca serriola	0.00194
2891664_69f6a52ce5a645b60a1ebaa93eec3a04733ddab1.jpg	Oxalis articulata	Oxalis articulata	0.68577	Oxalis debilis	0.21146	Oxalis violacea	0.00244	Oxalis latifolia	0.0019	Oxalis rosea	0.00127
2769766_5cfe611aacd3fd22db95a223c0ef0b7bdd4edafa.jpg	Ruscus aculeatus	Ruscus aculeatus	0.91349	Ruscus hypophyllum	0.00394	Ruscus hyrcanus	0.00135	Osyris lanceolata	0.00127	Ruscus hypoglossum	0.00102
9213153_6f9e7288fbfc70e43746fd4d544cbf426a4d7502.jpg	Platanthera bifolia	Liparis disepala	0.58357	Orchis anthropophora	0.05399	Narthecium ossifragum	0.01406	Platanthera bifolia	0.01351	Corallorhiza maculata	0.01273
3033477_066e2976fc130b79e2319b6cf17f32f6b0856e3e.jpg	Ranunculus hederaceus	Ranunculus hederaceus	0.56201	Ranunculus omiophyllus	0.09323	Sibthorpia europaea	0.05473	Ranunculus peltatus	0.05065	Ranunculus aquatilis	0.03944
3039454_65950d5863a0a26de8cd8cb710bb44bfec3153ca.jpg	Frangula alnus	Frangula alnus	0.26644	Prunus domestica	0.0265	Rhamnus japonica	0.02648	Chomelia spinosa	0.02287	Rhamnus saxatilis	0.0157
5275103_ba91b188a1720b03b53a0af75cbd2ebf42be83b3.jpg	Dryopteris dilatata	Dryopteris dilatata	0.42994	Athyrium filix-femina	0.0709	Dryopteris expansa	0.06374	Dryopteris carthusiana	0.05241	Cystopteris montana	0.03417
2979775_152b0fc94354e6ef1eebe9f97790b5b1ded7d484.jpg	Acacia mearnsii	Acacia mearnsii	0.40118	Acacia linifolia	0.00311	Holodiscus discolor	0.00067	Acacia falcata	0.00059	Acacia dealbata	0.00051
3069593_e833035f9c8abfffb7a3fd13e3a98fed68dfecd2.jpg	Euphorbia exigua	Euphorbia flavicoma	0.84232	Euphorbia epithymoides	0.06046	Euphorbia palustris	0.00493	Chrysosplenium alternifolium	0.00414	Euphorbia helioscopia	0.00292
2913130_2d9288e3a41c2fbbd81fa6c2cfa9b272880fcce0.jpg	Galium palustre	Galium palustre	0.322	Galium uliginosum	0.25668	Galium parisiense	0.13279	Galium divaricatum	0.08227	Galium pumilum	0.03603
5607804_2c282d429f2e3008daf6076a6c9f6cf6dff1653f.jpg	Thymbra capitata	Thymbra capitata	0.40138	Fumana procumbens	0.00275	Micromeria graeca	0.00217	Fumana ericoides	0.00057	Crucianella maritima	0.00051
6109534_b77bded12fc517e5defcf4c08b581563fe8eec67.jpg	Amaranthus retroflexus	Amaranthus retroflexus	0.69048	Amaranthus hybridus	0.07989	Amaranthus spinosus	0.03261	Amaranthus viridis	0.02007	Amaranthus blitum	0.01785
2889011_67b5a3c9eca852b016585a4f18424007b8e78ee3.jpg	Rumex obtusifolius	Rumex obtusifolius	0.2651	Rumex conglomeratus	0.16609	Rumex crispus	0.08012	Rumex aquaticus	0.07432	Rumex alpinus	0.06351
7297904_16fef73b104f58906da04ee7632466e7fa83e0bc.jpg	Utricularia australis	Utricularia australis	0.689	Utricularia vulgaris	0.19843	Utricularia intermedia	0.05505	Utricularia minor	0.00374	Utricularia geminiscapa	0.00302
2705682_5785c2214d23c66f1906d70f333ac24ba375437f.jpg	Mibora minima	Mibora minima	0.77115	Aira praecox	0.10985	Aira caryophyllea	0.00577	Corynephorus canescens	0.00562	Catapodium rigidum	0.00558
5372487_21cc489a47b178cbdef4bc8a1e1c1e903bd6fb78.jpg	Callitriche stagnalis	Callitriche stagnalis	0.79798	Callitriche obtusangula	0.04689	Callitriche palustris	0.03018	Callitriche brutia	0.00513	Veronica beccabunga	0.00451
