filename	species	rank1	c1	rank2	c2	rank3	c3	rank4	c4	rank5	c5
Acer_pseudoplatanus_005.jpg	Acer pseudoplatanus	Cinnamomum camphora	0.26917	Quercus acuta	0.04114	Castanea sativa	0.02927	Cinnamomum glanduliferum	0.02685	Acer pseudoplatanus	0.0225
Achillea_ageratum_-_Botanischer_Garten_Mainz_IMG_5620.JPG	Achillea ageratum	Achillea ageratum	0.70206	Achillea tomentosa	0.09548	Achillea filipendulina	0.06211	Achillea leptophylla	0.0053	Achillea clypeolata	0.00299
Achillea_millefolium_5Dsr_9042.jpg	Achillea millefolium	Achillea setacea	0.13339	Achillea millefolium	0.08269	Achillea crithmifolia	0.07242	Achillea odorata	0.02022	Achillea nobilis	0.01517
Aconitum_napellus_230705.jpg	Aconitum napellus	Aconitum napellus	0.87881	Aconitum variegatum	0.02214	Aconitum tauricum	0.00632	Aconitum columbianum	0.00358	Dracocephalum austriacum	0.00257
Adenocarpus_argyrophyllus_-_20080603-01.jpg	Adenocarpus hispanicus	Adenocarpus hispanicus	0.35864	Adenocarpus foliolosus	0.00073	Genista stenopetala	0.00072	Dasiphora fruticosa	0.0005	Cytisus fontanesii	0.00046
Adiantum_capillus-veneris_2601.jpg	Adiantum capillus-veneris	Adiantum capillus-veneris	0.53971	Adiantum jordanii	0.15308	Adiantum aethiopicum	0.03263	Adiantum raddianum	0.01977	Adiantum concinnum	0.00772
Adonis_annua_flor.jpg	Adonis annua	Adonis flammea	0.3684	Adonis annua	0.32635	Adonis aestivalis	0.11938	Adonis microcarpa	0.02443	Adonis dentata	0.0038
Adonis-microcarpa001.jpg	Adonis microcarpa	Adonis annua	0.16433	Adonis aestivalis	0.09076	Adonis dentata	0.0249	Adonis microcarpa	0.02445	Adonis flammea	0.0205
Aegilops_geniculata_Enfoque_2010-5-08_DehesaBoyaldePuertollano.jpg	Aegilops geniculata	Aegilops geniculata	0.23675	Aegilops biuncialis	0.04661	Aegilops neglecta	0.03356	Aegilops triuncialis	0.01232	Taeniatherum caput-medusae	0.00276
Aegilops_triuncialis_Enfoque_2010-5-26_DehesaBoyaldePuertollano.jpg	Aegilops triuncialis	Aegilops triuncialis	0.25073	Aegilops neglecta	0.03034	Triticum turgidum	0.02656	Aegilops biuncialis	0.02404	Aegilops geniculata	0.02048
Madeira%2C_Palheiro_Gardens_-_Aeonium_arboreum_%28Marokko%29_IMG_2310.JPG	Aeonium arboreum	Aeonium arboreum	0.22598	Aeonium balsamiferum	0.05209	Aeonium castello-paivae	0.03724	Aeonium canariense	0.00287
Agapanthus_Postbloom.jpg	Agapanthus praecox	Agapanthus africanus	0.55763	Agapanthus praecox	0.22904	Agapanthus campanulatus	0.0418	Agapanthus coddii	0.03254	Agapanthus inapertus	0.02018
Agave_July_2011-1.jpg	Agave americana	Agave americana	0.5979	Agave fourcroydes	0.05182	Agave asperrima	0.04615	Agave sisalana	0.02972	Agave shawii	0.0141
Ageratina_adenophora_%28Flower%29_2.jpg	Ageratina adenophora	Ageratina adenophora	0.97708
Agrimonia_procera_002.JPG	Agrimonia procera	Agrimonia procera	0.21324	Agrimonia eupatoria	0.13161	Agrimonia striata	0.03345	Agrimonia pubescens	0.0023	Agrimonia bracteata	0.0016
Agrostemma_githago_120605.jpg	Agrostemma githago	Agrostemma githago	0.62741	Agrostemma brachylobum	0.08872
Agrostis.canina2.-.lindsey.jpg	Agrostis canina	Avenella flexuosa	0.24228	Aira caryophyllea	0.07366	Deschampsia cespitosa	0.01236	Corynephorus canescens	0.00352	Bromus arvensis	0.00239
Agrostis_capillaris.jpeg	Agrostis capillaris	Agrostis vinealis	0.14611	Agrostis capillaris	0.05292	Agrostis gigantea	0.03912	Agrostis canina	0.03687	Agrostis stolonifera	0.02261
Agrostis_Wuchs.jpg	Agrostis stolonifera	Triplasis purpurea	0.49816	Sacciolepis striata	0.04083	Agrostis stolonifera	0.02229	Hemarthria altissima	0.0152	Parapholis filiformis	0.01233
Aichryson_punctatum.jpg	Aichryson laxum	Aichryson punctatum	0.61908	Aichryson laxum	0.0436	Aichryson parlatorei	0.03564	Aichryson divaricatum	0.02922	Sedum actinocarpum	0.02764
G%C3%B6tterbaum_%28Ailanthus_altissima%29.jpg	Ailanthus altissima	Juglans mandshurica	0.17204	Juglans cinerea	0.12089	Cedrela odorata	0.07598	Fraxinus excelsior	0.06098	Juglans nigra	0.05288
Aira_caryophyllea_FWS-01.jpg	Aira caryophyllea	Aira cupaniana	0.14233	Aira caryophyllea	0.10737	Aira provincialis	0.05822	Agrostis vinealis	0.01145	Agrostis tenerrima	0.00391
Aira_praecox_kz1.jpg	Aira praecox	Aira praecox	0.94496	Schismus arabicus	0.00406	Schismus barbatus	0.00323	Corynephorus canescens	0.00243
Ajuga_chamaepitys.JPG	Ajuga chamaepitys	Ajuga chamaepitys	0.86414	Ajuga iva	0.00335
Ajuga_iva_Dingli_Cliffs_Malta_01_06_2010_01.jpg	Ajuga iva	Ajuga iva	0.93136	Ajuga chamaepitys	0.00183	Teucrium scordium	0.00118
0_Ajuga_pyramidalis_-_Vallorcine_%281%29.JPG	Ajuga pyramidalis	Ajuga pyramidalis	0.87698	Ajuga orientalis	0.03068	Ajuga reptans	0.00369	Ajuga genevensis	0.00226
Ajuga_reptans_20070429_132711_1.jpg	Ajuga reptans	Ajuga reptans	0.84474	Ajuga genevensis	0.03675	Ajuga orientalis	0.0159	Ajuga pyramidalis	0.01568	Ajuga australis	0.00507
Alcea_rosea_purple.jpg	Alcea rosea	Alcea rosea	0.87309	Alcea setosa	0.06817	Alcea biennis	0.00266	Malva arborea	0.00183	Alcea acaulis	0.00103
Alismalanceolatum.jpg	Alisma lanceolatum	Alisma lanceolatum	0.13484	Alisma plantago-aquatica	0.10492	Sagittaria lancifolia	0.07702	Alisma gramineum	0.05576	Sagittaria sanfordii	0.01598
AlismaPlant1.jpg	Alisma plantago-aquatica	Alisma plantago-aquatica	0.69552	Alisma triviale	0.06328	Alisma subcordatum	0.04175	Alisma lanceolatum	0.03251	Alisma gramineum	0.01196
Alkanna_tinctoria2.jpg	Alkanna tinctoria	Alkanna tinctoria	0.0601	Alkanna strigosa	0.01427
Alliaria_petiolata_marais-belloy-sur-somme_80_26042007_3.jpg	Alliaria petiolata	Alliaria petiolata	0.59782	Arabis hirsuta	0.01551	Cardamine amara	0.01152	Lunaria rediviva	0.00963	Cardamine flexuosa	0.00635
A.ampeloprasum_1.jpg	Allium ampeloprasum	Allium polyanthum	0.27133	Allium ampeloprasum	0.25027	Allium sphaerocephalon	0.00432	Allium rotundum	0.00398	Allium scorodoprasum	0.00316
Allium_chamaemoly_Corse_2014.jpg	Allium chamaemoly	Allium chamaemoly	0.84705	Allium trifoliatum	0.00346
%D0%90%D1%80%D0%BA%D0%BE%D0%B7%D0%BE%D0%B2%D1%96_%D0%BF%D1%96%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D0%BA%D0%B8_12.jpg	Allium guttatum	Allium guttatum	0.96282	Allium baeticum	0.02211	Allium lineare	0.00411	Allium sanbornii	0.00122
Ailblanc.jpg	Allium neapolitanum	Allium neapolitanum	0.72944	Allium subhirsutum	0.03082	Allium massaessylum	0.03019	Allium trifoliatum	0.02006	Allium roseum	0.00729
Allium_nigrum_GotBot_2015_003.jpg	Allium nigrum	Allium nigrum	0.34056	Allium cepa	0.32725	Allium cyrilli	0.01235	Allium tuberosum	0.01046	Allium ampeloprasum	0.00971
Allium_oleraceum_-_rohulauk_Keilas2.jpg	Allium oleraceum	Allium oleraceum	0.84483	Allium carinatum	0.02589	Allium paniculatum	0.00584	Allium scorodoprasum	0.0016	Briza media	0.00146
Allium_paniculatum_%28inflorescence%29_2.jpg	Allium paniculatum	Allium paniculatum	0.39567	Allium oleraceum	0.20122	Allium longispathum	0.15726	Allium carinatum	0.09918	Allium pallens	0.01923
Allium_roseum2.jpg	Allium roseum	Allium roseum	0.79772	Allium massaessylum	0.03533	Allium neapolitanum	0.0167	Allium trifoliatum	0.01087	Allium oleraceum	0.00647
Allium_schoenoprasum_-_Bombus_lapidarius_-_Tootsi.jpg	Allium schoenoprasum	Allium schoenoprasum	0.87561	Allium serra	0.0101	Allium senescens	0.00585	Allium schmitzii	0.00544	Allium ascalonicum	0.00396
Allium_sphaerocephalon.jpg	Allium sphaerocephalon	Allium atroviolaceum	0.75826	Allium sphaerocephalon	0.08189	Allium rotundum	0.02793	Allium lineare	0.00928	Allium ampeloprasum	0.0079
Allium_subvillosum.JPG	Allium subvillosum	Allium subvillosum	0.68741	Nothoscordum bivalve	0.02122	Allium tuberosum	0.01017	Allium massaessylum	0.00973	Allium trifoliatum	0.00926
Allium_triquetrum01.jpg	Allium triquetrum	Allium triquetrum	0.85933	Allium pendulinum	0.02251	Hyacinthoides × massartiana	0.00248	Ipheion uniflorum	0.00167	Allium zebdanense	0.00114
Photo_of_Allium_Ursinum%2C_wild_garlic%2C_north-west_Hampshire%2C_UK%2C_May_2014.jpg	Allium ursinum	Allium ursinum	0.90455	Allium trifoliatum	0.00183
ALLIUM_VICTORIALIS_-_GENTO_-_IB-888_%28All_victorial%29.JPG	Allium victorialis	Allium victorialis	0.91722	Allium ursinum	0.00152	Allium tricoccum	0.00138
Alliumvineale1web.jpg	Allium vineale	Allium vineale	0.29667	Allium scorodoprasum	0.13848	Allium sativum	0.04875	Allium oleraceum	0.0438	Allium atropurpureum	0.02899
20120904Alnus_glutinosa01.jpg	Alnus glutinosa	Alnus cordata	0.23244	Alnus glutinosa	0.11865	Quercus palustris	0.09658	Pyrus communis	0.09647	Quercus imbricaria	0.03497
AlopecurusAequalis1.JPG	Alopecurus aequalis	Alopecurus aequalis	0.36691	Alopecurus geniculatus	0.0143	Alopecurus saccatus	0.01088	Phleum pratense	0.00278	Alopecurus carolinianus	0.00078
Alopecurus_arundinaceus.jpg	Alopecurus arundinaceus	Alopecurus arundinaceus	0.99078
Geknikte_vossestaart_aar_%28Alopecurus_geniculatus_inflorescens%29.jpg	Alopecurus geniculatus	Alopecurus geniculatus	0.73424	Alopecurus pratensis	0.07888	Alopecurus aequalis	0.02243	Alopecurus myosuroides	0.01679	Alopecurus bulbosus	0.01173
Alopecurus_myosuroides1.jpg	Alopecurus myosuroides	Alopecurus myosuroides	0.74622	Koeleria pyramidata	0.01741	Alopecurus bulbosus	0.01166	Gaudinia fragilis	0.01076	Hordeum bulbosum	0.01015
ALTHAEA_HIRSUTA_-_S%C3%92BOL_-_IB-793_%28Malv%C3%AD_pelut%29.jpg	Althaea hirsuta	Malva setigera	0.5817	Malva neglecta	0.00144	Malva nicaeensis	0.00117
Alyssum_allyssoides_eF.jpg	Alyssum alyssoides	Alyssum alyssoides	0.19471	Alyssum simplex	0.07891	Alyssum desertorum	0.03895	Alyssum minutum	0.00946	Alyssum montanum	0.00508
Alyssum_montanum_ENBLA06.jpg	Alyssum simplex	Aurinia saxatilis	0.76583	Alyssum montanum	0.08872	Aurinia corymbosa	0.00501	Odontarrhena muralis	0.0048	Alyssum loiseleurii	0.00142
Amaranthus_albus_%288186658004%29.jpg	Amaranthus albus	Kali tragus	0.46572	Amaranthus albus	0.02981	Dysphania botrys	0.01813	Oxybasis urbica	0.01657	Polycnemum majus	0.00441
Amaranthus_blitoides_flowers_8601.JPG	Amaranthus blitoides	Amaranthus blitum	0.34752	Amaranthus deflexus	0.00987	Amaranthus blitoides	0.00612	Amaranthus polygonoides	0.00498	Amaranthus thunbergii	0.00261
Amaranthus_lividus_%286896677687%29.jpg	Amaranthus blitum	Amaranthus viridis	0.402	Amaranthus powellii	0.08933	Amaranthus hybridus	0.06291	Amaranthus spinosus	0.06094	Amaranthus tortuosus	0.05061
Amaranthus_deflexus_sl43.jpg	Amaranthus deflexus	Amaranthus deflexus	0.69195	Amaranthus viridis	0.05972	Amaranthus polygonoides	0.01633	Amaranthus powellii	0.0085	Amaranthus blitum	0.00698
Amarant_gr%C3%BCn.jpg	Amaranthus hybridus	Amaranthus hybridus	0.25818	Amaranthus hypochondriacus	0.18393	Amaranthus retroflexus	0.11939	Amaranthus cruentus	0.07508	Amaranthus caudatus	0.06789
Amaranthus_hypochondriacus_Prague_2011_1.jpg	Amaranthus hypochondriacus	Amaranthus hypochondriacus	0.33469	Amaranthus cruentus	0.01843	Amaranthus caudatus	0.01586	Amaranthus hybridus	0.01143	Amaranthus viridis	0.0063
Amaranthus_retroflexus_flower1.jpg	Amaranthus retroflexus	Amaranthus retroflexus	0.51733	Amaranthus hybridus	0.34215	Amaranthus powellii	0.0204	Amaranthus viridis	0.00395	Amaranthus spinosus	0.0029
Amaranthus_viridis_25042014_1.jpg	Amaranthus viridis	Amaranthus viridis	0.88554	Lipandra polysperma	0.00649	Amaranthus blitum	0.0034	Amaranthus deflexus	0.00215	Amaranthus spinosus	0.00167
Ambrosia_artemisiifolia_plant7_%2811741895306%29.jpg	Ambrosia artemisiifolia	Ambrosia artemisiifolia	0.48202	Ambrosia psilostachya	0.07604	Parthenium hysterophorus	0.06172	Ambrosia tenuifolia	0.01028	Ambrosia acanthicarpa	0.00906
Amelanchier_ovalis01.jpg	Amelanchier ovalis	Amelanchier ovalis	0.34256	Amelanchier utahensis	0.00627	Amelanchier cusickii	0.00507	Amelanchier × lamarckii	0.00208	Amelanchier pallida	0.00166
Ammi_Visnaga_%28289632722%29.jpg	Ammi visnaga	Visnaga daucoides	0.21915	Artedia squamata	0.00853	Ammi majus	0.00561	Daucus carota	0.0036	Ligusticum lucidum	0.00069
Hvid_klit.jpg	Ammophila arenaria	Ammophila arenaria	0.19922	Saccharum spontaneum	0.02298	Paspalum vaginatum	0.00166
AnacamptisPyramidalis.jpg	Anacamptis pyramidalis	Anacamptis pyramidalis	0.91195	Traunsteinera globosa	0.00464
Anacyclus_clavatus.jpg	Anacyclus clavatus	Anthemis ruthenica	0.19279	Chamaemelum fuscatum	0.14332	Cladanthus mixtus	0.0961	Anthemis secundiramea	0.09593	Anthemis tomentosa	0.05614
Anagyris_foetida055.JPG	Anagyris foetida	Anagyris foetida	0.34026	Cytisus villosus	0.00136
Anarrhinum_bellidifolium_001.JPG	Anarrhinum duriminium	Anarrhinum bellidifolium	0.4173	Linaria saxatilis	0.00049	Anarrhinum laxiflorum	0.00044
Anchusa_azurea_habito.jpg	Anchusa azurea	Anchusa azurea	0.43415	Anchusa strigosa	0.30445	Anchusa officinalis	0.05021	Cynoglottis barrelieri	0.01994	Anchusa procera	0.00716
Andryala_integrifolia_in_Herault.jpg	Andryala integrifolia	Andryala integrifolia	0.22765	Andryala glandulosa	0.14745	Andryala pinnatifida	0.01569	Andryala arenaria	0.00146	Hieracium tomentosum	0.00074
Andryala_laxiflora_FlowerCloseup_DehesaBoyaldePuertollano.jpg	Andryala ragusina	Andryala integrifolia	0.86897	Andryala glandulosa	0.00638	Malacothrix californica	0.00276	Malacothrix glabrata	0.00186
Anemone-coronaria-2016-Zachi-Evenor.jpg	Anemone coronaria	Anemone coronaria	0.32975	Anemone hortensis	0.00647	Anemone pavoniana	0.00549	Papaver umbonatum	0.00208	Ranunculus asiaticus	0.0017
Anemone_nemorosa_001.JPG	Anemone nemorosa	Anemonoides nemorosa	0.53128	Anemonoides quinquefolia	0.01514	Anemonoides sylvestris	0.00254	Isopyrum thalictroides	0.00205
Anemones5.jpg	Anemone palmata	Anemone coronaria	0.79919	Anemone pavoniana	0.0212	Anemone hortensis	0.01778	Ranunculus asiaticus	0.01151	Adonis palaestina	0.00385
Ranuncolaceae_-_Anemone_trifolia.JPG	Anemone trifolia	Anemonoides trifolia	0.27903	Anemonoides nemorosa	0.10222	Anemonoides quinquefolia	0.02477	Anemonoides lancifolia	0.00245	Anemonastrum canadense	0.00129
Angelica_pachycarpa_%289063863219%29.jpg	Angelica pachycarpa	Angelica pachycarpa	0.40198	Acaena ovalifolia	0.00182
Anogramma_leptophylla.jpg	Anogramma leptophylla	Anogramma leptophylla	0.85061	Cystopteris protrusa	0.0035	Odontosoria chinensis	0.0027	Asplenium cuneifolium	0.00254	Daucus glochidiatus	0.0019
Pajecznica_liliowata_Anthericum_lilago3.jpg	Anthericum liliago	Anthericum liliago	0.82918	Paradisea liliastrum	0.02927	Anthericum ramosum	0.01471	Anthericum baeticum	0.00526	Ornithogalum narbonense	0.00374
AnthoxanthumAristatum.jpg	Anthoxanthum aristatum	Anthoxanthum aristatum	0.38631	Anthoxanthum odoratum	0.03142	Poa bulbosa	0.00106	Schismus barbatus	0.00055
AnthoxanthumOdoratum.jpg	Anthoxanthum odoratum	Anthoxanthum odoratum	0.76113	Anthoxanthum amarum	0.0161	Alopecurus myosuroides	0.01242	Anthoxanthum nipponicum	0.01147	Carex davalliana	0.01005
Anthriscus_caucalis_2004-04-07.jpg	Anthriscus caucalis	Anthriscus caucalis	0.41392	Chaerophyllum nodosum	0.00059
Anthriscus_sylvestris_TK_2021-05-16_2.jpg	Anthriscus sylvestris	Anthriscus sylvestris	0.15521	Chaerophyllum aureum	0.15107	Anthriscus nitida	0.03257	Conium maculatum	0.0236	Myrrhis odorata	0.00752
Anthyllis_vulneraria_inflorescence_-_Niitv%C3%A4lja.jpg	Anthyllis vulneraria	Anthyllis vulneraria	0.9444	Anthyllis tejedensis	0.00167	Anthyllis lotoides	0.00111	Anthyllis montana	0.00107
Aphanes_arvensis_saint-fuscien_80_19052007_9.jpg	Aphanes arvensis	Aphanes arvensis	0.49951
Aphanes_arvensis_kz1.jpg	Aphanes australis	Aphanes australis	0.14889	Aphanes arvensis	0.05116	Aphanes floribunda	0.03504	Aphanes minutiflora	0.00078	Veronica arvensis	0.00046
Aphyllanthes_monspeliensis02.jpg	Aphyllanthes monspeliensis	Aphyllanthes monspeliensis	0.90682	Petrorhagia prolifera	0.00162
Helosciadium_nodiflorum_kz17.jpg	Apium nodiflorum	Helosciadium nodiflorum	0.36297	Berula erecta	0.00537	Oenanthe javanica	0.00254	Apium graveolens	0.0024	Oenanthe sarmentosa	0.00068
Aquilegia_vulgaris_-_Harilik_kurekell.jpg	Aquilegia vulgaris	Aquilegia vulgaris	0.63646	Aquilegia alpina	0.15087	Aquilegia flabellata	0.01507	Aquilegia dumeticola	0.01388	Aquilegia pyrenaica	0.00856
Arabidopsis_thaliana.jpg	Arabidopsis thaliana	Arabidopsis thaliana	0.33573	Arabidopsis arenosa	0.04763	Diplotaxis erucoides	0.03185	Arabis alpina	0.02239	Cardamine parviflora	0.00933
Arabis_caucasica_002.JPG	Arabis verna	Arabis caucasica	0.934	Arabis alpina	0.04394	Arabidopsis halleri	0.00231
Arbouses.jpg	Arbutus unedo	Arbutus unedo	0.8291	Arbutus andrachne	0.02222	Arbutus canariensis	0.00356	Arbutus × andrachnoides	0.0022	Arbutus menziesii	0.00163
Arctium_minus_corimbo.jpg	Arctium minus	Arctium minus	0.715	Arctium lappa	0.09823	Arctium nemorosum	0.02628	Arctium tomentosum	0.00461	Arctium × nothum	0.00363
Arctotheca_calendula_2.JPG	Arctotheca calendula	Arctotheca calendula	0.80688	Arctotis acaulis	0.0033	Gazania rigens	0.00156	Arctotis stoechadifolia	0.00145	Dimorphotheca sinuata	0.00123
Arenaria_serpyllifolia-ssp-leptoclados_brasles_02_19052002_8.JPG	Arenaria leptoclados	Arenaria serpyllifolia	0.27307	Arenaria lanuginosa	0.00429	Androsace elongata	0.00087	Moehringia trinervia	0.0008	Sabulina tenuifolia	0.0005
Arenaria_montana_2.jpg	Arenaria montana	Arenaria montana	0.73932	Nierembergia rivularis	0.00369	Arenaria lanuginosa	0.00191	Cerastium latifolium	0.0011	Cherleria capillacea	0.00105
Arenaria.serpyllifolia1web.jpg	Arenaria serpyllifolia	Arenaria serpyllifolia	0.87485	Arenaria gothica	0.0046	Arenaria ciliata	0.00368	Stellaria crassifolia	0.0017	Arenaria norvegica	0.00165
Argyrolobium_zanonii_2007_057.JPG	Argyrolobium zanonii	Argyrolobium zanonii	0.34536	Echinospartum boissieri	0.02451	Ononis natrix	0.01865	Ononis striata	0.01569	Genista pulchella	0.01345
SERRA_DE_AIRE_-_Arisarum_simorrhinum_Durieu.jpg	Arisarum simorrhinum	Arisarum simorrhinum	0.97596	Arisarum vulgare	0.00903
Aristoloquia_%28Aristolochia_baetica%29_en_M%C3%A1laga.jpg	Aristolochia baetica	Aristolochia baetica	0.38179	Aristolochia ringens	0.00274	Aristolochia maxima	0.00201	Aristolochia indica	0.00199	Aristolochia acuminata	0.00175
Aristolochia_paucinervis_Habitus_12April2009_DehesaBoyaldePuertollano.jpg	Aristolochia paucinervis	Aristolochia paucinervis	0.63777	Aristolochia pallida	0.09039	Aristolochia lutea	0.07848	Aristolochia fontanesii	0.03983	Aristolochia pistolochia	0.024
Aristolochia_pistolochia1.jpg	Aristolochia pistolochia	Aristolochia pistolochia	0.70357	Aristolochia rotunda	0.036	Aristolochia pallida	0.00491	Aristolochia paucinervis	0.00344	Aristolochia tyrrhena	0.00275
Armeria_maritima_Dunnet_Head.jpg	Armeria maritima	Armeria maritima	0.84341	Armeria alpina	0.06166	Armeria sardoa	0.00603	Armeria girardii	0.00571	Armeria multiceps	0.00462
Plumbaginaceae_-_Armeria_pungens.jpg	Armeria pungens	Armeria pungens	0.81243	Armeria maritima	0.15495	Armeria alpina	0.00492
Arnoseris_minima_kz04.jpg	Arnoseris minima	Arnoseris minima	0.83352	Tolpis virgata	0.02951	Hypochaeris glabra	0.00631	Crepis bursifolia	0.00366	Chondrilla juncea	0.00318
Glanshaver_plant_Arrhenatherum_elatius.jpg	Arrhenatherum elatius	Arrhenatherum elatius	0.44214	Calamagrostis purpurea	0.0292	Poa trivialis	0.02587	Poa palustris	0.01938	Cinna arundinacea	0.01384
Mrzezyno_Artemisia_campestris_littoral_sprout_2010.jpg	Artemisia campestris	Artemisia campestris	0.12869	Artemisia pycnocephala	0.01935	Artemisia umbelliformis	0.01323	Artemisia arborescens	0.01209	Artemisia pontica	0.01117
Artemisia_verlotiorum_-_Botanischer_Garten_Mainz_IMG_5511.JPG	Artemisia verlotiorum	Artemisia verlotiorum	0.75602	Artemisia argyi	0.0675	Artemisia princeps	0.02355	Artemisia vulgaris	0.0155	Artemisia tilesii	0.00492
ArtemisiaVulgaris.jpg	Artemisia vulgaris	Artemisia vulgaris	0.87082	Artemisia verlotiorum	0.00935	Artemisia campestris	0.00243	Artemisia tilesii	0.00166	Artemisia princeps	0.00146
Arum_cylindraceum1.JPG	Arum cylindraceum	Arum cylindraceum	0.84067	Arum orientale	0.05424	Arum italicum	0.0247	Arum concinnatum	0.01955	Arum maculatum	0.01498
Flor_de_Arum_italicum.jpg	Arum italicum	Arum italicum	0.81352	Arum idaeum	0.08641	Arum concinnatum	0.02235	Arum pictum	0.01363	Arum maculatum	0.00803
Arundo.donax2web.jpg	Arundo donax	Arundo donax	0.14965	Phragmites australis	0.03899	Arundo plinii	0.03457	Saccharum officinarum	0.03027	Thysanolaena latifolia	0.02192
Asparagus_acutifolius_frutos.jpg	Asparagus acutifolius	Asparagus acutifolius	0.28384	Asparagus aphyllus	0.0542	Asparagus africanus	0.00401	Ulex europaeus	0.00319	Asparagus fallax	0.00236
Art%C3%A0_-_Ermita_de_Betlem_-_Asparagus_albus_03_ies.jpg	Asparagus albus	Asparagus albus	0.74082	Ziziphus lotus	0.02172	Asparagus retrofractus	0.0104	Asparagus pastorianus	0.00986	Asparagus umbellatus	0.00273
Malta_-_Mellieha_-_Triq_l-Armier_-_Asparagus_aphyllus_01_ies.jpg	Asparagus aphyllus	Asparagus acutifolius	0.14123	Asparagus aphyllus	0.08206	Asparagus umbellatus	0.01042	Opuntia dillenii	0.00594	Opuntia stricta	0.00593
Asperula_aristata_RF.jpg	Asperula aristata	Cynanchica aristata	0.14848	Cynanchica pyrenaica	0.00225	Thliphthisa suberosa	0.00078
Asperula_arvensis1.jpg	Asperula arvensis	Asperula arvensis	0.76355	Phuopsis stylosa	0.00162	Sherardia arvensis	0.00138	Galium tricornutum	0.00132
Asphodelus_aestivus.jpg	Asphodelus aestivus	Asphodelus ramosus	0.62301	Asphodelus macrocarpus	0.10573	Asphodelus fistulosus	0.05537	Asphodelus albus	0.05475	Asphodelus aestivus	0.0266
Asphodelus_albus.004_-_A_Coru%C3%B1a.jpg	Asphodelus albus	Asphodelus albus	0.37638	Asphodelus macrocarpus	0.2689	Asphodelus ramosus	0.09	Asphodelus aestivus	0.06809	Asphodelus cerasifer	0.01822
Asphodelus_fistulosus_%28flowers%29.jpg	Asphodelus fistulosus	Asphodelus ayardii	0.3977	Asphodelus fistulosus	0.37423	Asphodelus tenuifolius	0.05679	Asphodelus ramosus	0.01804	Asphodelus aestivus	0.0085
Asphodelus_macrocarpus_%281%29.jpg	Asphodelus macrocarpus	Asphodelus albus	0.67406	Asphodelus macrocarpus	0.10337	Asphodelus ramosus	0.0504	Asphodelus ayardii	0.0126	Asphodelus cerasifer	0.01057
Asphodelus_ramosus_in_Haifa.jpg	Asphodelus ramosus	Asphodelus ramosus	0.47413	Asphodelus fistulosus	0.10867	Asphodelus albus	0.09251	Asphodelus macrocarpus	0.08489	Asphodelus aestivus	0.03879
Asplenium_adiantum-nigrum_030208.jpg	Asplenium adiantum-nigrum	Asplenium adiantum-nigrum	0.87927	Asplenium onopteris	0.02554	Asplenium obovatum	0.02133	Asplenium cuneifolium	0.0051	Cystopteris protrusa	0.00238
Asplenium_marinum_001.JPG	Asplenium marinum	Polystichum lonchitis	0.13835	Asplenium marinum	0.08237	Asplenium obovatum	0.07445	Dryopteris pallida	0.05194	Trichomanes crispum	0.03364
